word,node_id
Laboratory	,3523
Tropical	,3524
Forest	,3525
Xishuangbannan	,3526
Botanical	,3527
Garden	,3528
Chinese	,3529
Academy	,3530
Sciences	,3531
Mengla	,3532
Yunnan	,3533
China	,3534
mail	,3535
flliu	,3536
xtbg	,3537
ac	,3538
cn	,3539
Graduate	,3540
19A	,3541
Yuquan	,3542
Road	,3543
Beijing	,3544
Agricultural	,3545
Mengzi	,3546
DOI	,3547
s10886	,3548
w	,3549
hereafter	,3550
contain	,3551
P1	,3552
others	,3553
P2	,3554
Nectars	,3555
mg	,3556
Yaoa	,3557
focused	,3558
concen	,3559
trations	,3560
typical	,3561
day	,3562
solution	,3563
cake	,3564
moulded	,3565
doughy	,3566
consistency	,3567
supplied	,3568
availablead	,3569
libitum	,3570
caged	,3571
lasted	,3572
Inspection	,3573
Ovarian	,3574
Examina	,3575
Daily	,3576
inspection	,3577
twice	,3578
morning	,3579
afternoon	,3580
observed	,3581
min	,3582
record	,3583
egg	,3584
laying	,3585
building	,3586
tending	,3587
procedure	,3588
snapshot	,3589
captured	,3590
entrance	,3591
sampled	,3592
killed	,3593
ethanol	,3594
fixing	,3595
pin	,3596
thorax	,3597
microscope	,3598
3rd	,3599
4th	,3600
metasomal	,3601
segments	,3602
forceps	,3603
tract	,3604
removed	,3605
Ovaries	,3606
scored	,3607
visible	,3608
eggs	,3609
score	,3610
n2	,3611
n3	,3612
weighted	,3613
calculated	,3614
Production	,3615
laced	,3616
tinuously	,3617
built	,3618
experiment	,3619
querce	,3620
tin	,3621
bottom	,3622
randomly	,3623
distributed	,3624
near	,3625
center	,3626
periphery	,3627
pure	,3628
duce	,3629
Arrows	,3630
locations	,3631
Effect	,3632
Colonya	,3633
scoreb	,3634
Weighted	,3635
n1	,3636
way	,3637
ANOV	,3638
followed	,3639
bypost	,3640
hoctests	,3641
significant	,3642
LSD	,3643
Some	,3644
torn	,3645
positioned	,3646
challenged	,3647
times	,3648
trail	,3649
developed	,3650
activated	,3651
Table1	,3652
contained	,3653
groups	,3654
No	,3655
Thus	,3656
excessive	,3657
disturbed	,3658
pheromonal	,3659
communication	,3660
supplementation	,3661
began	,3662
attack	,3663
started	,3664
unlikely	,3665
affected	,3666
feed	,3667
Another	,3668
volatile	,3669
transmitted	,3670
contact	,3671
lick	,3672
Naumann	,3673
gustatory	,3674
receptors	,3675
transmission	,3676
modulate	,3677
responsiveness	,3678
might	,3679
thresholds	,3680
disturbing	,3681
partly	,3682
detoxify	,3683
break	,3684
Extreme	,3685
events	,3686
becoming	,3687
global	,3688
climate	,3689
Easterling	,3690
composition	,3691
Acknowledgement	,3692
Xuewen	,3693
assistance	,3694
David	,3695
Roubik	,3696
anonymous	,3697
reviewers	,3698
comments	,3699
earlier	,3700
National	,3701
Basic	,3702
Program	,3703
2007CB411603	,3704
Natural	,3705
Foundation	,3706
EASTERLING	,3707
MEEHL	,3708
PARMESAN	,3709
CHANGNON	,3710
KARL	,3711
EARNS	,3712
Climate	,3713
extremes	,3714
observations	,3715
HOOVER	,3716
KEELING	,3717
WINSTON	,3718
SLESSOR	,3719
ENJERIĆ	,3720
MANDIĆ	,3721
PRIMORAC	,3722
BUBALO	,3723
PERL	,3724
Flavonoid	,3725
profile	,3726
Robinia	,3727
honeys	,3728
Croatia	,3729
LIU	,3730
Post	,3731
CHEN	,3732
CHAI	,3733
ZHANG	,3734
BAI	,3735
HE	,3736
ROUBIK	,3737
Adaptive	,3738
defensive	,3739
linear	,3740
MAO	,3741
RUPASINGHE	,3742
JOHNSON	,3743
ZANGERL	,3744
SCHULER	,3745
BERENBAUM	,3746
pollinatorApis	,3747
NAUMANN	,3748
PRESTWICH	,3749
WEBSTER	,3750
SIMMONDS	,3751
Importance	,3752
flavonoids	,3753
oviposition	,3754
Phytochemistry	,3755
IGO	,3756
OLLEY	,3757
PANKIW	,3758
congestion	,3759
swarming	,3760
YAOA	,3761
JIANG	,3762
SINGANUSONG	,3763
DATTA	,3764
RAYMONT	,3765
Phenolic	,3766
Australian	,3767
Melaleuca	,3768
Guioa	,3769
Lophoste	,3770
mon	,3771
Banksia	,3772
Helianthus	,3773
floral	,3774
authentication	,3775
Int	,3776
